Event	ID	Name			Wwise Object Path	Notes
	27167321	slidingDoor			\PlayerCharacterEvents\misc\slidingDoor	
	680725036	egg			\PlayerCharacterEvents\misc\egg	
	830213708	player_foley_hit			\PlayerCharacterEvents\Foley\player_foley_hit	
	954324369	player_foley_footstepEvent			\PlayerCharacterEvents\Foley\player_foley_footstepEvent	
	1157062745	player_radical_ranged			\PlayerCharacterEvents\Foley\player_radical_ranged	
	1627434233	player_pickup			\PlayerCharacterEvents\player_pickup	
	1643920063	player_foley_dashEvent			\PlayerCharacterEvents\Foley\player_foley_dashEvent	
	2390168611	player_foley_attackEvent			\PlayerCharacterEvents\Foley\player_foley_attackEvent	
	3143993207	player_radical_trails			\PlayerCharacterEvents\Foley\player_radical_trails	
	3187150534	player_foley_killed			\PlayerCharacterEvents\Foley\player_foley_killed	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3652467876	player_rangedBool_RTCP			\Default Work Unit\PlayerCharacter\player_rangedBool_RTCP	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	193561320	PlayerDead_test_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerDead_test_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerDeath\PlayerDeathTest\PlayerDead_test_04		21000
	193948018	HERO - DESIGNED - TOMB Slide Open 3	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\HERO - DESIGNED - TOMB Slide Open 3_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\slidingDoor_mastermix\slidingDoor\HERO - DESIGNED - TOMB Slide Open 3		144582
	194834046	pickup_flop_10	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_flop_10_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_flop\pickup_flop_10		3620
	216994291	player_footsteps_layer2_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer2_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer2\player_footsteps_layer2_03		7376
	231682180	egg_crack_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\egg_crack_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\egg_mastermix\egg_crack\egg_crack_04		8531
	247540327	PlayerDead_test_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerDead_test_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerDeath\PlayerDeathTest\PlayerDead_test_01		20269
	250306888	HERO - DESIGNED - TOMB Slide Open	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\HERO - DESIGNED - TOMB Slide Open_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\slidingDoor_mastermix\slidingDoor\HERO - DESIGNED - TOMB Slide Open		176062
	280314429	pickup_sheperdclaves_10	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_10_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_10		5993
	292432502	HERO - DESIGNED - TOMB Slide Open 2	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\HERO - DESIGNED - TOMB Slide Open 2_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\slidingDoor_mastermix\slidingDoor\HERO - DESIGNED - TOMB Slide Open 2		140034
	294329244	pickup_flop_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_flop_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_flop\pickup_flop_04		3650
	318099395	player_dash_whoosh_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_dash_whoosh_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\player_dash_mix\dash_whoosh\player_dash_whoosh_04		10261
	345840530	pickup_sheperdclaves_09	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_09_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_09		6370
	372828274	pickup_gore_08	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_gore_08_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_gore\pickup_gore_08		8492
	376310031	PlayerDead_test_05	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerDead_test_05_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerDeath\PlayerDeathTest\PlayerDead_test_05		26489
	390142115	PlayerDead_test_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerDead_test_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerDeath\PlayerDeathTest\PlayerDead_test_02		24257
	396005330	fodder_hit_punch_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\fodder_hit_punch_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Enemies\Fodder\fodder_mastermix\fodder_hit_limiter\fodder_hit_mix\fodder_hit_punch\fodder_hit_punch_03		3399
	403040303	player_footsteps_layer1_06	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer1_06_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer1\player_footsteps_layer1_06		9430
	403721275	pickup_sheperdclaves_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_03		5503
	403804341	player_attack_fire_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_attack_fire_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\player_attack_limiter\player_attack_mix\player_attack_fire\player_attack_fire_01		16139
	414592383	pickup_gore_05	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_gore_05_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_gore\pickup_gore_05		5481
	414859925	pickup_flop_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_flop_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_flop\pickup_flop_02		4057
	422176221	fodder_hit_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\fodder_hit_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Enemies\Fodder\fodder_mastermix\fodder_hit_limiter\fodder_hit_mix\fodder_hit\fodder_hit_03		18526
	437158742	pickup_gore_06	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_gore_06_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_gore\pickup_gore_06		12417
	437305237	player_attack_swing_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_attack_swing_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\player_attack_limiter\player_attack_mix\player_attack_swing\player_attack_swing_02		6632
	440259285	pickup_flop_07	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_flop_07_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_flop\pickup_flop_07		3301
	442842554	player_footsteps_layer1_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer1_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer1\player_footsteps_layer1_03		9773
	482577767	pickup_sheperdclaves_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_01		5823
	486440025	PlayerHit_test_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerHit_test_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerOuch\PlayerOuchTest\PlayerHit_test_03		19367
	489887477	player_footsteps_layer1_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer1_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer1\player_footsteps_layer1_02		8451
	495684286	player_footsteps_layer2_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer2_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer2\player_footsteps_layer2_04		5253
	509191122	pickup_flop_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_flop_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_flop\pickup_flop_01		3607
	534700570	pickup_sheperdclaves_05	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_05_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_05		6421
	542509424	fodder_hit_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\fodder_hit_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Enemies\Fodder\fodder_mastermix\fodder_hit_limiter\fodder_hit_mix\fodder_hit\fodder_hit_02		17459
	545764476	pickup_gore_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_gore_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_gore\pickup_gore_03		8228
	565473138	pickup_gore_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_gore_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_gore\pickup_gore_02		10297
	594429791	egg_crack_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\egg_crack_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\egg_mastermix\egg_crack\egg_crack_03		13432
	673542932	fodder_hit_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\fodder_hit_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Enemies\Fodder\fodder_mastermix\fodder_hit_limiter\fodder_hit_mix\fodder_hit\fodder_hit_04		17079
	680450465	player_footsteps_layer2_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer2_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer2\player_footsteps_layer2_02		6577
	681999255	pickup_flop_09	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_flop_09_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_flop\pickup_flop_09		3827
	684504455	fodder_hit_punch_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\fodder_hit_punch_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Enemies\Fodder\fodder_mastermix\fodder_hit_limiter\fodder_hit_mix\fodder_hit_punch\fodder_hit_punch_01		4320
	690235185	player_dash_whoosh_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_dash_whoosh_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\player_dash_mix\dash_whoosh\player_dash_whoosh_01		11277
	721435241	PlayerHit_test_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerHit_test_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerOuch\PlayerOuchTest\PlayerHit_test_01		15094
	740970673	pickup_sheperdclaves_07	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_07_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_07		6090
	755504567	pickup_flop_08	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_flop_08_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_flop\pickup_flop_08		3266
	769135946	player_footsteps_layer1_07	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer1_07_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer1\player_footsteps_layer1_07		8381
	773746540	fodder_hit_punch_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\fodder_hit_punch_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Enemies\Fodder\fodder_mastermix\fodder_hit_limiter\fodder_hit_mix\fodder_hit_punch\fodder_hit_punch_02		2836
	790727847	pickup_sheperdclaves_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_02		5878
	820134146	player_footsteps_layer1_05	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer1_05_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer1\player_footsteps_layer1_05		10381
	829006442	pickup_flop_06	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_flop_06_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_flop\pickup_flop_06		4138
	845511979	PlayerHit_test_05	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerHit_test_05_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerOuch\PlayerOuchTest\PlayerHit_test_05		16221
	857603566	player_footsteps_layer1_08	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer1_08_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer1\player_footsteps_layer1_08		8547
	864833495	player_attack_swing_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_attack_swing_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\player_attack_limiter\player_attack_mix\player_attack_swing\player_attack_swing_03		6168
	868654676	fodder_hit_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\fodder_hit_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Enemies\Fodder\fodder_mastermix\fodder_hit_limiter\fodder_hit_mix\fodder_hit\fodder_hit_01		22050
	876985868	player_dash_whoosh_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_dash_whoosh_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\player_dash_mix\dash_whoosh\player_dash_whoosh_03		11251
	894389888	pickup_gore_07	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_gore_07_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_gore\pickup_gore_07		16221
	896414305	pickup_sheperdclaves_08	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_08_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_08		6657
	905814177	player_attack_swing_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_attack_swing_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\player_attack_limiter\player_attack_mix\player_attack_swing\player_attack_swing_04		7353
	924444846	player_footsteps_layer2_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer2_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer2\player_footsteps_layer2_01		4760
	930543282	pickup_sheperdclaves_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_04		5093
	969225261	player_footsteps_layer2_06	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer2_06_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer2\player_footsteps_layer2_06		5542
	970445050	PlayerHit_test_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerHit_test_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerOuch\PlayerOuchTest\PlayerHit_test_02		22274
	997812802	PlayerHit_test_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\PlayerHit_test_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\Vocalizations\playerOuch\PlayerOuchTest\PlayerHit_test_04		23413
	1015637353	pickup_sheperdclaves_06	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_sheperdclaves_06_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_sheperdstone\pickup_sheperdclaves_06		6280
	1022319066	pickup_gore_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_gore_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_gore\pickup_gore_01		13437
	1044470779	egg_crack_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\egg_crack_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\egg_mastermix\egg_crack\egg_crack_01		12114
	1052881731	player_footsteps_layer2_0	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\player_footsteps_layer2_0_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\player_foley_mastermix\Playe_footstep_mix\player_footsteps_layer2\player_footsteps_layer2_0		7011
	1069892010	pickup_gore_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Windows\SFX\pickup_gore_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Player\pickup\pickup_gore\pickup_gore_04		14180

